Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26,78,2.99,64,4,1,7,1,1,4,0.15,2,1,0,1,0,0,Matches
512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,12,1.36,10,0,1,1,0,0,4,0.45,4,0,0,0,0,0,Matches
513,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,19,1.82,14,3,1,0,0,1,0,0,0,0,0,0,0,0,Matches
514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,10,1.36,8,2,0,0,0,0,2,0.27,2,0,0,0,0,0,Matches
515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
516,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,66,2.01,39,4,4,5,14,0,8,0.24,3,0,1,0,4,0,Matches
517,Adama Traoré,es ESP,"FW,MF",Wolves,26,1996,16.6,44,2.65,37,0,2,2,3,0,4,0.24,2,0,0,2,0,0,Matches
518,Bertrand Traoré,bf BFA,"FW,MF",Aston Villa,26,1995,2.6,4,1.55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,6,1.32,6,0,0,0,0,0,2,0.44,2,0,0,0,0,0,Matches
520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
